name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,icao_code,iata_code,timezone
Finschhafen Airport,-6.621750109,147.85405,OC,PG,PG-MPL,Buki,AYFI,FIN,Pacific/Port_Moresby
Frieda River Airport,-4.610468,141.960138,OC,PG,PG-ESW,Frieda River,AYFR,FAQ,Pacific/Port_Moresby
Fuma Airport,-6.3933,142.4408,OC,PG,PG-WPD,Fuma,AYFU,FUM,Pacific/Port_Moresby
Goroka Airport,-6.081689834590001,145.391998291,OC,PG,PG-EHG,Goronka,AYGA,GKA,Pacific/Port_Moresby
Gewoia Airport,-9.2263,148.4949,OC,PG,PG-NPP,Gewoia,AYGC,GEW,Pacific/Port_Moresby
Guari Airport,-8.1286,146.8722,OC,PG,PG-CPM,Guari,AYGF,GUG,Pacific/Port_Moresby
Garasa Airport,-7.980713,147.213461,OC,PG,PG-MPL,Au,AYGG,GRL,Pacific/Port_Moresby
Garaina Airport,-7.875625,147.141266,OC,PG,PG-MPL,Garaina,AYGI,GAR,Pacific/Port_Moresby
Guasopa Airport,-9.225918,152.944352,OC,PG,PG-MBA,Woodlark (Muyua) Island,AYGJ,GAZ,Pacific/Port_Moresby
Gonaili Airport,-5.527716614,151.5733333,OC,PG,PG-EBR,Gonaili,AYGL,GOE,Pacific/Port_Moresby
Gurney Airport,-10.3114995956,150.333999634,OC,PG,PG-MBA,Gurney,AYGN,GUR,Pacific/Port_Moresby
Gusap Airport,-6.053196,145.959047,OC,PG,PG-MPL,Gusap,AYGP,GAP,Pacific/Port_Moresby
Girua Airport,-8.80453968048,148.309005737,OC,PG,PG-NPP,Popondetta,AYGR,PNP,Pacific/Port_Moresby
Gasuke Airport,-6.1028,141.7393,OC,PG,PG-WPD,Gasuke,AYGS,GBC,Pacific/Port_Moresby
Gasmata Island Airport,-6.27111005783,150.330993652,OC,PG,PG-WBK,Gasmata Island,AYGT,GMI,Pacific/Port_Moresby
Anguganak Airport,-3.560504,142.217307,OC,PG,PG-SAN,Anguganak,AYGU,AKG,Pacific/Port_Moresby
Green River Airport,-3.9022428989400004,141.170516968,OC,PG,PG-SAN,Green River,AYGV,GVI,Pacific/Port_Moresby
Gora Airstrip,-9.0021,148.2364,OC,PG,PG-NPP,Gora,AYGX,GOC,Pacific/Port_Moresby
Habi Airport,-6.32,142.4893,OC,PG,PG-WPD,Habi,AYHB,HBD,Pacific/Port_Moresby
Heiweni Airport,-7.4223,146.4276,OC,PG,PG-MPL,Heiweni,AYHE,HNI,Pacific/Port_Moresby
Hayfields Airport,-3.69838,143.057902,OC,PG,PG-ESW,Bainyik,AYHF,HYF,Pacific/Port_Moresby
Honinabi Airport,-6.2457,142.1771,OC,PG,PG-WPD,Honinabi,AYHH,HNN,Pacific/Port_Moresby
Hoskins Airport,-5.463846,150.407327,OC,PG,PG-WBK,Kimbe,AYHK,HKN,Pacific/Port_Moresby
Haivaro Airport,-6.9406,143.059,OC,PG,PG-GPK,Haivaro,AYHO,HIT,Pacific/Port_Moresby
Hawabango Airport,-7.392994,146.003487,OC,PG,PG-GPK,Hawabango,AYHU,HWA,Pacific/Port_Moresby
Nissan Island Airport,-4.49972009659,154.225997925,OC,PG,PG-NSB,Nissan Island,AYIA,IIS,Pacific/Bougainville
Indagen Airport,-6.22663,147.244,OC,PG,PG-MPL,Indagen,AYID,IDN,Pacific/Port_Moresby
Imane Airport,-6.7524,146.1072,OC,PG,PG-MPL,Imane,AYII,IMN,Pacific/Port_Moresby
Kungim Airport,-5.671,141.03,OC,PG,PG-WPD,Kungim,AYIM,KGM,Pacific/Port_Moresby
Imonda Airport,-3.328,141.1573,OC,PG,PG-SAN,Imonda,AYIO,IMD,Pacific/Port_Moresby
Aropa Airport,-6.305417,155.728139,OC,PG,PG-NSB,Kieta,AYIQ,KIE,Pacific/Bougainville
Ialibu Airport,-6.2782,143.9944,OC,PG,PG-SHM,Ialibu,,IAL,Pacific/Port_Moresby
Wasua Airport,-8.2836,142.8697,OC,PG,PG-WPD,Wasua,AYIW,WSA,Pacific/Port_Moresby
Witu Airport,-4.689522,149.440112,OC,PG,PG-WBK,Garove Island,AYIX,WIU,Pacific/Port_Moresby
Miyanmin Airport,-4.903055555560001,141.620833333,OC,PG,PG-SAN,Miyanmin,AYIY,MPX,Pacific/Port_Moresby
Yongai Airport,-8.5289,147.4603,OC,PG,PG-CPM,Yongai,AYJO,KGH,Pacific/Port_Moresby
Josephstaal Airport,-4.74708333333,145.007083333,OC,PG,PG-MPM,Josephstaal,AYJS,JOP,Pacific/Port_Moresby
Losuia Airport,-8.505820274353027,151.08099365234375,OC,PG,PG-MBA,Losuia,AYKA,LSA,Pacific/Port_Moresby
Kabwum,-6.15547222222,147.191472222,OC,PG,PG-MPL,,AYKB,KBM,Pacific/Port_Moresby
Kandrian Airport,-6.19217,149.54783,OC,PG,PG-WBK,Kandrian,AYKC,KDR,Pacific/Port_Moresby
Kamina Airport,-7.64925,145.956944444,OC,PG,PG-GPK,Hoieti,AYKD,KMF,Pacific/Port_Moresby
Kopiago Airport,-5.3883,142.4977,OC,PG,PG-HLA,Kopiago,AYKG,KPA,Pacific/Port_Moresby
Kamulai Airport,-8.150694444440001,146.834,OC,PG,PG-CPM,Kamulai Mission,AYKH,KAQ,Pacific/Port_Moresby
Kiunga Airport,-6.1257100105285645,141.28199768066406,OC,PG,PG-WPD,Kiunga,AYKI,UNG,Pacific/Port_Moresby
Kanainj Airport,-5.2903,144.7072,OC,PG,PG-MPM,Kanainj,AYKJ,KNE,Pacific/Port_Moresby
Kikori Airport,-7.42438,144.250076,OC,PG,PG-GPK,Kikori,AYKK,KRI,Pacific/Port_Moresby
Kerema Airport,-7.96361017227,145.770996094,OC,PG,PG-GPK,Kerema,AYKM,KMA,Pacific/Port_Moresby
Kokoda Airport,-8.884679,147.730957,OC,PG,PG-NPP,Kokoda,AYKO,KKD,Pacific/Port_Moresby
Kagi Airport,-9.135916666670001,147.669444444,OC,PG,PG-CPM,Kagi,AYKQ,KGW,Pacific/Port_Moresby
Kar Kar Airport,-4.557,145.9404,OC,PG,PG-MPM,Kar Kar Island,AYKR,KRX,Pacific/Port_Moresby
Kaintiba Airport,-7.50025,146.033833333,OC,PG,PG-GPK,Kaintiba,AYKT,KZF,Pacific/Port_Moresby
Kuri Airport,-7.135083,143.276111,OC,PG,PG-GPK,Kuri,AYKU,KUQ,Pacific/Port_Moresby
Kavieng Airport,-2.57940006256,150.807998657,OC,PG,PG-NIK,Kavieng,AYKV,KVG,Pacific/Port_Moresby
Kawito Airport,-7.977006912229999,142.823577881,OC,PG,PG-WPD,Kawito,AYKW,KWO,Pacific/Port_Moresby
Londolovit Airport,-3.04361009598,152.628997803,OC,PG,PG-NIK,Londolovit,AYKY,LNV,Pacific/Port_Moresby
Lab Lab Airport,-5.7204,148.0566,OC,PG,PG-MPL,Lab Lab Mission,AYLB,LAB,Pacific/Port_Moresby
Keglsugl Airport,-5.83277777778,145.097222222,OC,PG,PG-CPK,Denglagu Mission,AYLG,KEG,Pacific/Port_Moresby
Kibuli Airstrip,-9.006528,142.698056,OC,PG,PG-WPD,Kibuli,AYLI,KII,Pacific/Port_Moresby
Linga Linga Airport,-5.5319444444400006,149.734166667,OC,PG,PG-WBK,Linga Linga,AYLL,LGN,Pacific/Port_Moresby
Langimar Airport,-7.22313888889,146.227083333,OC,PG,PG-MPL,,AYLN,LNM,Pacific/Port_Moresby
Lowai Airport,-6.3344,146.6458,OC,PG,PG-MPL,Lowai,AYLO,LWI,Pacific/Port_Moresby
Leron Plains Airport,-6.3917,146.3434,OC,PG,PG-MPL,Leron Plains,AYLP,LPN,Pacific/Port_Moresby
Lese Airport,-8.2799,146.2765,OC,PG,PG-GPK,Lese,AYLS,LNG,Pacific/Port_Moresby
Lengbati Airport,-6.384611111110001,147.368638889,OC,PG,PG-MPL,,AYLT,LNC,Pacific/Port_Moresby
Lumi Airport,-3.47683951134,142.041292191,OC,PG,PG-SAN,Lumi,AYLU,LMI,Pacific/Port_Moresby
Long Island Airport,-5.3604,147.0177,OC,PG,PG-MPM,Long Island,AYLX,LSJ,Pacific/Port_Moresby
Yas Island Seaplane Base,24.467,54.6103,AS,AE,AE-AZ,Abu Dhabi,,AYM,Asia/Dubai
Manari Airport,-9.1908,147.6219,OC,PG,PG-CPM,Manari,AYMA,MRM,Pacific/Port_Moresby
Morobe Airport,-7.74,147.59,OC,PG,PG-MPL,Morobe,AYMB,OBM,Pacific/Port_Moresby
Menyamya Airport,-7.21166666667,146.019361111,OC,PG,PG-MPL,Menyamya,AYMC,MYX,Pacific/Port_Moresby
Madang Airport,-5.20707988739,145.789001465,OC,PG,PG-MPM,Madang,AYMD,MAG,Pacific/Port_Moresby
Mount Hagen Kagamuga Airport,-5.828212,144.299412,OC,PG,PG-WHM,Mount Hagen,AYMH,HGU,Pacific/Port_Moresby
Mindik Airport,-6.47166666667,147.441138889,OC,PG,PG-MPL,Mindik,AYMI,MXK,Pacific/Port_Moresby
Makini Airport,-6.532222222220001,147.651166667,OC,PG,PG-MPL,Makini,AYMJ,MPG,Pacific/Port_Moresby
Mougulu Airport,-6.280859,142.420775,OC,PG,PG-WPD,Mougulu,AYML,GUV,Pacific/Port_Moresby
Mendi Airport,-6.14774,143.656998,OC,PG,PG-SHM,Mendi,AYMN,MDU,Pacific/Port_Moresby
Momote Airport,-2.06189,147.423996,OC,PG,PG-MRL,Manus Island,AYMO,MAS,Pacific/Port_Moresby
Malalaua Airport,-8.07138888889,146.155472222,OC,PG,PG-GPK,Malalaua,AYMP,MLQ,Pacific/Port_Moresby
Malam Airport,-8.70916666667,142.649722222,OC,PG,PG-WPD,Malam,AYMQ,MQO,Pacific/Port_Moresby
Moro Airport,-6.36332988739,143.238006592,OC,PG,PG-SHM,Moro,AYMR,MXH,Pacific/Port_Moresby
Misima Island Airport,-10.689200401299999,152.837997437,OC,PG,PG-MBA,Misima Island,AYMS,MIS,Pacific/Port_Moresby
Malekolon Airport,-4.02343055556,153.657277778,OC,PG,PG-NIK,Babase Island,AYMV,MKN,Pacific/Port_Moresby
Marawaka Airport,-6.9736,145.8849,OC,PG,PG-EHG,Marawaka,AYMW,MWG,Pacific/Port_Moresby
Mapua(Mabua) Airport,-2.81138888889,151.991111111,OC,PG,PG-NIK,Tatau Island,AYMZ,MPU,Pacific/Port_Moresby
Nankina Airport,-5.837,146.4533,OC,PG,PG-MPM,Gwarawon,AYNA,NKN,Pacific/Port_Moresby
Kanabea Airport,-7.538888888890001,145.905,OC,PG,PG-GPK,Kanabea,AYNB,KEX,Pacific/Port_Moresby
Nadunumu Airport,-9.14355555556,147.68425,OC,PG,PG-CPM,Nadunumu,AYNC,NDN,Pacific/Port_Moresby
Aua Island Airport,-1.46055555556,143.064722222,OC,PG,PG-MRL,Aua Island,AYND,AUI,Pacific/Port_Moresby
Negarbo(Negabo) Airport,-6.567778,144.703058,OC,PG,PG-CPK,Negarbo,AYNE,GBF,Pacific/Port_Moresby
Manguna Airport,-5.577778,151.792333,OC,PG,PG-EBR,Manguna,,MFO,Pacific/Port_Moresby
Nuguria Airstrip,-3.4075,154.7383,OC,PG,PG-NSB,Nuguria Island,AYNI,NUG,Pacific/Bougainville
Namudi Airport,-9.47375,148.329416667,OC,PG,PG-NPP,Namudi,AYNJ,NDI,Pacific/Port_Moresby
Kasonombe Airport,-6.3819,146.9859,OC,PG,PG-MPL,Kasonombe,AYNM,KSB,Pacific/Port_Moresby
Kandep Airport,-5.84061111111,143.507222222,OC,PG,PG-EPW,Kandep,AYNN,KDP,Pacific/Port_Moresby
Nomane Airport,-6.32183,145.070667,OC,PG,PG-CPK,Namane,AYNO,NMN,Pacific/Port_Moresby
Bunsil Airport,-5.7243,147.8667,OC,PG,PG-MPL,Bunsil - Umboi Island,AYNS,BXZ,Pacific/Port_Moresby
Nuku Airport,-3.676651,142.484334,OC,PG,PG-SAN,Nuku,AYNU,UKU,Pacific/Port_Moresby
Namatanai Airport,-3.6695,152.438,OC,PG,PG-NIK,Namatanai,AYNX,ATN,Pacific/Port_Moresby
Nambaiyufa Airport,-6.2412,145.2424,OC,PG,PG-CPK,Nambaiyufa,AYNY,NBA,Pacific/Port_Moresby
Nadzab Airport,-6.569803,146.725977,OC,PG,PG-MPL,Lae,AYNZ,LAE,Pacific/Port_Moresby
Obo Airport,-7.590622421369999,141.324262619,OC,PG,PG-WPD,Obo,AYOB,OBX,Pacific/Port_Moresby
Konge Airport,-6.2239,147.2152,OC,PG,PG-MPL,Konge,AYOE,KGB,Pacific/Port_Moresby
Okao Airport,-5.55666666667,141.032777778,OC,PG,PG-WPD,Okao,AYOF,OKV,Pacific/Port_Moresby
Ogeranang Airport,-6.46675,147.364166667,OC,PG,PG-MPL,,AYOG,OGE,Pacific/Port_Moresby
Oksapmin Airport,-5.2261,142.2259,OC,PG,PG-SAN,Oksapmin,AYOJ,OKP,Pacific/Port_Moresby
Komako Airport,-7.3984,145.8827,OC,PG,PG-GPK,Komako,AYOK,HOC,Pacific/Port_Moresby
Kol Airport,-5.73116666667,144.846,OC,PG,PG-JWK,Kol,AYOL,KQL,Pacific/Port_Moresby
Omora Airport,-7.82777777778,147.080638889,OC,PG,PG-MPL,Omora,AYOM,OSE,Pacific/Port_Moresby
Komo-Manda Airport,-6.0682,142.8598,OC,PG,PG-HLA,Komo,AYOO,KOM,Pacific/Port_Moresby
Kosipe Airport,-8.450716,147.209195,OC,PG,PG-CPM,Kosipe Mission,AYOP,KSP,Pacific/Port_Moresby
Komaio Airport,-7.2714,143.5952,OC,PG,PG-GPK,Komaio,AYOQ,KCJ,Pacific/Port_Moresby
Olsobip Airport,-5.3897222222200005,141.515277778,OC,PG,PG-WPD,Olsobip,AYOV,OLQ,Pacific/Port_Moresby
Koroba Airport,-5.6952,142.7441,OC,PG,PG-HLA,Koroba,AYOW,KDE,Pacific/Port_Moresby
Open Bay Airport,-4.794727,151.696195,OC,PG,PG-EBR,Maitanakunai,,OPB,Pacific/Port_Moresby
Paiela Airport,-5.372407,142.975774,OC,PG,PG-EPW,Paiela,AYPB,PLE,Pacific/Port_Moresby
Pangoa Airport,-7.0226,141.5605,OC,PG,PG-WPD,Pangoa,AYPC,PGB,Pacific/Port_Moresby
Pindiu Airport,-6.445138888890001,147.515833333,OC,PG,PG-MPL,Pindiu,AYPD,PDI,Pacific/Port_Moresby
April River Airport,-4.67666666667,142.540138889,OC,PG,PG-ESW,April River,AYPE,APR,Pacific/Port_Moresby
Pangia Airport,-6.386,144.1084,OC,PG,PG-SHM,Pangia,AYPG,PGN,Pacific/Port_Moresby
Pimaga Airport,-6.49916666667,143.510277778,OC,PG,PG-SHM,Pimaga,AYPJ,PMP,Pacific/Port_Moresby
Mapoda Airport,-7.979,143.1694,OC,PG,PG-WPD,Mapoda,AYPO,MPF,Pacific/Port_Moresby
Pumani Airport,-9.7469,149.4766,OC,PG,PG-MBA,Pumani,AYPQ,PMN,Pacific/Port_Moresby
Walluanda Airport,-6.475161,143.987222,OC,PG,PG-SHM,Puri,,WLU,Pacific/Port_Moresby
Port Moresby Jacksons International Airport,-9.443380355834961,147.22000122070312,OC,PG,PG-NCD,Port Moresby,AYPY,POM,Pacific/Port_Moresby
Karawari Airstrip,-4.59666666667,143.5225,OC,PG,PG-ESW,Amboin,AYQA,KRJ,Pacific/Port_Moresby
Tumolbil Airport,-4.7748,141.0133,OC,PG,PG-SAN,Tumolbil,AYQL,TLP,Pacific/Port_Moresby
Sopu Airport,-8.3038,147.1659,OC,PG,PG-CPM,Sopu,AYQO,SPH,Pacific/Port_Moresby
Ononge Airport,-8.67436111111,147.262416667,OC,PG,PG-CPM,Onange Mission,AYQQ,ONB,Pacific/Port_Moresby
Sialum Airport,-6.0908,147.5955,OC,PG,PG-MPL,Sialum,AYQS,SXA,Pacific/Port_Moresby
Kira Airport,-8.065111111110001,147.332027778,OC,PG,PG-NPP,Kira,AYRA,KIQ,Pacific/Port_Moresby
Raba Raba Airport,-9.97111111111,149.832222222,OC,PG,PG-MBA,Rabaraba,AYRE,RBP,Pacific/Port_Moresby
Rumginae Airport,-5.89722222222,141.271666667,OC,PG,PG-WPD,,AYRG,RMN,Pacific/Port_Moresby
Karimui Airport,-6.4921,144.823,OC,PG,PG-CPK,Karimui,AYRI,KMR,Pacific/Port_Moresby
Kairuku Airport,-8.817000054,146.5243833,OC,PG,PG-CPM,Yule Island,AYRK,RKU,Pacific/Port_Moresby
Maramuni Airport,-5.13,143.4829,OC,PG,PG-EPW,Maramuni,AYRM,MWI,Pacific/Port_Moresby
Kakoro(Koroko) Airstrip,-7.8346666666700004,146.5335,OC,PG,PG-GPK,Kakoro,AYRO,KOR,Pacific/Port_Moresby
May River Airstrip,-4.3615,141.785,OC,PG,PG-ESW,May River,,MRH,Pacific/Port_Moresby
Suabi Airport,-6.10444444444,142.278333333,OC,PG,PG-WPD,,AYSA,SBE,Pacific/Port_Moresby
Saidor Airport,-5.62713888889,146.462777778,OC,PG,PG-MPM,Saidor,AYSD,SDI,Pacific/Port_Moresby
Simberi Airport,-2.66222222222,151.997777778,OC,PG,PG-NIK,Simberi Island,AYSE,NIS,Pacific/Port_Moresby
Safia Airport,-9.59305555556,148.636111111,OC,PG,PG-NPP,Safia,AYSF,SFU,Pacific/Port_Moresby
Sila Airport,-9.07355555556,148.38925,OC,PG,PG-NPP,Sila Mission,AYSG,SIL,Pacific/Port_Moresby
Sabah Airport,-5.5765,155.0489,OC,PG,PG-NSB,Sabah,AYSH,SBV,Pacific/Bougainville
Simbai Airport,-5.278611111110001,144.544722222,OC,PG,PG-MPM,Simbai,AYSJ,SIM,Pacific/Port_Moresby
Sengapi Airstrip,-5.12583333333,144.323611111,OC,PG,PG-MPM,Sengapi,AYSK,SGK,Pacific/Port_Moresby
Sehulea Airport,-9.96452777778,151.161861111,OC,PG,PG-MBA,Sehulea,AYSL,SXH,Pacific/Port_Moresby
Selbang Airport,-5.315,141.752,OC,PG,PG-WPD,Selbang,AYSO,SBC,Pacific/Port_Moresby
Sapmanga Airport,-6.075277777779999,146.811111111,OC,PG,PG-MPL,Sapmanga,AYSP,SMH,Pacific/Port_Moresby
Sepik Plains Airport,-3.8821,143.6734,OC,PG,PG-ESW,Sepik Plains,,SPV,Pacific/Port_Moresby
Sasereme Airport,-7.6217,142.868,OC,PG,PG-WPD,Sasereme,AYSS,TDS,Pacific/Port_Moresby
Suki Airport,-8.0466,141.7222,OC,PG,PG-WPD,Suki,AYSU,SKC,Pacific/Port_Moresby
Sauren Airport,-5.9701,148.8543,OC,PG,PG-WBK,Sauren,AYSV,SXW,Pacific/Port_Moresby
Satwag Airport,-6.13955555556,147.279166667,OC,PG,PG-MPL,Satwag,AYSW,SWG,Pacific/Port_Moresby
Masa Airport,-6.345,147.591,OC,PG,PG-MPL,Masa,AYSX,MBV,Pacific/Port_Moresby
Tari Airport,-5.845,142.947998,OC,PG,PG-HLA,Tari,AYTA,TIZ,Pacific/Port_Moresby
Tabubil Airport,-5.280471,141.227576,OC,PG,PG-WPD,Tabubil,AYTB,TBG,Pacific/Port_Moresby
Telefomin Airport,-5.12608,141.641922,OC,PG,PG-SAN,Telefomin,AYTE,TFM,Pacific/Port_Moresby
Tetebedi Airport,-9.1586,148.0686,OC,PG,PG-NPP,Tetebedi,AYTF,TDB,Pacific/Port_Moresby
Tagula Airport,-11.3311111111,153.202916667,OC,PG,PG-MBA,Sudest Island,AYTG,TGL,Pacific/Port_Moresby
Tifalmin Airport,-5.117249,141.418076,OC,PG,PG-SAN,Tifalmin,AYTH,TFB,Pacific/Port_Moresby
Tapini Airport,-8.35666666667,146.989166667,OC,PG,PG-CPM,Tapini,AYTI,TPI,Pacific/Port_Moresby
Tokua Airport,-4.34046,152.380005,OC,PG,PG-EBR,Kokopo,AYTK,RAB,Pacific/Port_Moresby
Tekin Airport,-5.243667,142.165194,OC,PG,PG-SAN,Tekin,AYTN,TKW,Pacific/Port_Moresby
Kamberatoro Airport,-3.600556,141.051667,OC,PG,PG-SAN,Kamberatoro Mission,AYTO,KDQ,Pacific/Port_Moresby
Tep Tep Airport,-5.9553,146.5595,OC,PG,PG-MPM,Teptep,AYTP,TEP,Pacific/Port_Moresby
Tarabo Airport,-6.46666666667,145.532222222,OC,PG,PG-EHG,Tarabo,AYTR,TBQ,Pacific/Port_Moresby
Tsewi Airport,-7.0695,146.1272,OC,PG,PG-MPL,Tsewi,AYTS,TSW,Pacific/Port_Moresby
Tarakbits Airport,-5.614,141.0421,OC,PG,PG-WPD,Tarakbits,AYTT,TRJ,Pacific/Port_Moresby
Tufi Airport,-9.07595443726,149.319839478,OC,PG,PG-NPP,Tufi,AYTU,TFI,Pacific/Port_Moresby
Timbunke Airport,-4.196633,143.519222,OC,PG,PG-ESW,Timbunke,AYTV,TBE,Pacific/Port_Moresby
Tawa Airport,-7.4463,146.1067,OC,PG,PG-MPL,Tawa,AYTW,TWY,Pacific/Port_Moresby
Terapo Airport,-8.16972222222,146.194444444,OC,PG,PG-GPK,Terapo Mission,AYTY,TEO,Pacific/Port_Moresby
Tekadu Airport,-7.6808,146.5503,OC,PG,PG-MPL,Tekadu,AYTZ,TKB,Pacific/Port_Moresby
Umba Airport,-7.0214,145.966,OC,PG,PG-MPL,Umba,AYUC,UMC,Pacific/Port_Moresby
Uroubi Airport,-9.5162,148.5591,OC,PG,PG-NPP,Uroubi,AYUE,URU,Pacific/Port_Moresby
Buin Airport,-6.72916666667,155.683333333,OC,PG,PG-NSB,Buin,AYUI,UBI,Pacific/Bougainville
Aumo Airport,-5.731111111110001,148.445277778,OC,PG,PG-WBK,Aumo,AYUM,AUV,Pacific/Port_Moresby
Gulgubip Airport,-5.2808,141.5411,OC,PG,PG-WPD,Gulgubip,AYUP,GLP,Pacific/Port_Moresby
Upiara Airport,-8.5411,142.6503,OC,PG,PG-WPD,Upiara,AYUR,UPR,Pacific/Port_Moresby
Kuyol Airport,-5.372361111110001,141.623888889,OC,PG,PG-WPD,,AYUY,KUX,Pacific/Port_Moresby
Uvol Airport,-6.0178,150.9557,OC,PG,PG-EBR,Uvol,AYUZ,UVO,Pacific/Port_Moresby
Talasea Airport,-5.2726,150.0089,OC,PG,PG-WBK,Talasea,AYVL,TLW,Pacific/Port_Moresby
Torembi Airport,-4.0165,143.1329,OC,PG,PG-ESW,Torembi,AYVM,TCJ,Pacific/Port_Moresby
Vanimo Airport,-2.6926,141.3028,OC,PG,PG-SAN,Vanimo,AYVN,VAI,Pacific/Port_Moresby
Tonu Airport,-6.6552,155.4326,OC,PG,PG-NSB,Tonu,AYVO,TON,Pacific/Bougainville
Wuvulu Island Airport,-1.73611111111,142.836666667,OC,PG,PG-MRL,Wuvulu Island,AYVW,WUV,Pacific/Port_Moresby
Wabo Airport,-6.98944444444,145.075111111,OC,PG,PG-GPK,Wabo,AYWB,WAO,Pacific/Port_Moresby
Wantoat Airport,-6.1325,146.467777778,OC,PG,PG-MPL,Wantoat,AYWC,WTT,Pacific/Port_Moresby
Wapenamanda Airport,-5.635293,143.892231,OC,PG,PG-EPW,Wapenamanda,AYWD,WBM,Pacific/Port_Moresby
Wawoi Falls Airport,-6.9523,142.6557,OC,PG,PG-WPD,Wavoi Falls,AYWF,WAJ,Pacific/Port_Moresby
Wanigela Airport,-9.3375,149.155556,OC,PG,PG-NPP,Wanigela,AYWG,AGL,Pacific/Port_Moresby
Wanuma Airport,-4.8961,145.3213,OC,PG,PG-MPM,Wanuma,AYWH,WNU,Pacific/Port_Moresby
Wapolu Airport,-9.3376,150.5093,OC,PG,PG-MBA,Wapolu,AYWJ,WBC,Pacific/Port_Moresby
Wewak International Airport,-3.58383011818,143.669006348,OC,PG,PG-ESW,Wewak,AYWK,WWK,Pacific/Port_Moresby
Wonenara Airport,-6.796861111110001,145.891944444,OC,PG,PG-EHG,Wonenara,AYWO,WOA,Pacific/Port_Moresby
Wakunai Airport,-5.8603,155.2223,OC,PG,PG-NSB,Wakunai,AYWQ,WKN,Pacific/Bougainville
Wasu Airport,-5.96170944919,147.19822526,OC,PG,PG-MPL,Wasu,AYWS,WSU,Pacific/Port_Moresby
Woitape Airport,-8.545833,147.2525,OC,PG,PG-CPM,Fatima Mission,AYWT,WTP,Pacific/Port_Moresby
Wau Airport,-7.345556,146.718611,OC,PG,PG-MPL,Wau,AYWU,WUG,Pacific/Port_Moresby
Yeva Airport,-7.548,146.188,OC,PG,PG-MPL,Yeva,AYXE,YVD,Pacific/Port_Moresby
Sim Airport,-7.75,146.9273,OC,PG,PG-MPL,Sim,AYXI,SMJ,Pacific/Port_Moresby
Tol Airport,-4.98083019257,152.009994507,OC,PG,PG-EBR,Tol,AYXO,TLO,Pacific/Port_Moresby
Wipim Airport,-8.78822,142.882004,OC,PG,PG-WPD,Wipim,AYXP,WPM,Pacific/Port_Moresby
Weam Airport,-8.6184,141.1381,OC,PG,PG-WPD,Weam,AYXW,WEP,Pacific/Port_Moresby
Arugam Bay SPB,6.86,81.82388888890002,AS,LK,LK-5,Pottuvil,,AYY,Asia/Colombo
Yalumet Airport,-6.09,147.0117,OC,PG,PG-MPL,Yalumet,AYYE,KYX,Pacific/Port_Moresby
Yenkis(Yankisa) Airport,-5.10972222222,143.917666667,OC,PG,PG-EPW,,AYYK,YEQ,Pacific/Port_Moresby
Tinboli Airport,-4.0949,143.3838,OC,PG,PG-ESW,Tinboli,AYYL,TCK,Pacific/Port_Moresby
Munbil Airport,-4.855941,141.220165,OC,PG,PG-SAN,,AYYM,LNF,Pacific/Port_Moresby
Oram Airport,-9.632916666669997,148.048055556,OC,PG,PG-CPM,,AYYO,RAX,Pacific/Port_Moresby
Yapsiei Airport,-4.6280555555600005,141.094166667,OC,PG,PG-SAN,,AYYP,KPE,Pacific/Port_Moresby
Yasuru Airport,-6.6015,146.1813,OC,PG,PG-MPL,Yasuru,AYYR,KSX,Pacific/Port_Moresby
Zenag Airport,-6.9522222222200005,146.61625,OC,PG,PG-MPL,Zenag,AYZA,ZEN,Pacific/Port_Moresby
Silur Airport,-4.5298888888899995,153.054444444,OC,PG,PG-NIK,Silur Mission,AYZI,SWR,Pacific/Port_Moresby
Wasum Airport,-6.0491,149.337,OC,PG,PG-WBK,Wasum,,WUM,Pacific/Port_Moresby
Sissano Airport,-2.99944444444,142.0445,OC,PG,PG-SAN,Sissano,AYZN,SIZ,Pacific/Port_Moresby
Ossima Airport,-2.91555555556,141.297305556,OC,PG,PG-SAN,Ossima,AYZS,OSG,Pacific/Port_Moresby
Zabrat Airport,40.494884,49.977065,AS,AZ,AZ-BA,Zabrat,,ZXT,Asia/Baku
Lava Falls Heliport,36.191600799599996,-113.092002869,NA,US,US-AZ,Supai Village,,HAE,America/Phoenix
Amazon Bay Airport,-10.2991666667,149.338333333,OC,PG,PG-CPM,,,AZB,Pacific/Port_Moresby
Bali Airport,-4.8833333333299995,149.133333333,OC,PG,PG-WBK,Unea Island,,BAJ,Pacific/Port_Moresby
Benguera Island Airport,-21.8533,35.438301,AF,MZ,MZ-I,Benguera Island,,BCW,Africa/Maputo
Milyakburra Airport,-13.780833333299999,136.201666667,OC,AU,AU-NT,Bickerton Island,,BCZ,Australia/Darwin
Malevo Airfield,41.871799,25.604799,EU,BG,BG-26,Malevo,,HKV,Europe/Sofia
Bezmer Air Base,42.454899,26.3522,EU,BG,BG-28,Bezmer,,JAM,Europe/Sofia
Aasiaat Airport,68.721802,-52.784698,NA,GL,GL-QK,Aasiaat,BGAA,JEG,America/Nuuk
Aappilattoq Heliport,72.88703,-55.596287,NA,GL,GL-AV,Aappilattoq,,AOQ,America/Nuuk
Tasiilaq Heliport,65.612296,-37.618335,NA,GL,GL-SE,Tasiilaq,,AGM,America/Nuuk
